NAME,LOGO,PJ TYPE,TAGS,X,WEB,BANNER,INFO,ONLY on Monad,🟥 = sus / website link broken / dead pjs
Owlto Finance,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9180e83477f8bd77d871e_Owlto%20Finance_logo.webp,App,DeFi,https://x.com/Owlto_Finance,https://owlto.finance/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9180f6ae7e18300e22899_Owlto%20Finance_banner.webp,Owlto Finance is an intent-centric interoperability protocol - bridge the world with AI agents.,No,
PLAY Network,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9181d8f00b5fa4ab7a863_PLAY%20Network_logo.webp,App/Infra,Gaming,https://x.com/0xplay_network,https://www.theplay.network/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9181bab78b729a924a14b_PLAY%20Network_banner.webp,"PLAY turbocharges games with crypto rails. Any game, any chain.",No,
POINK,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67efe13fe05410f903a927d9_Screenshot%202025-04-03%20at%2012.37.33%E2%80%AFPM.webp,Infra,"Other,Infra",https://x.com/poinkofficial,https://poink.xyz/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67efe1413f6ff09f41971a60_1500x500.webp,"Poink lets users interact with Web3 directly on X (Twitter), helping dapps onboard users directly from X.",No,
PancakeSwap,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b918ac779fac86351e1b2f_Pancakeswap%20Logo.webp,App,DeFi,https://x.com/PancakeSwap,https://pancakeswap.finance/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9188d5d51b1bcd91df395_PancakeSwap-Banner.webp,"Trade and earn crypto on the all-in-one decentralized exchange. Enjoy low fees, high liquidity, and a user-friendly interface.",No,
Pangea,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b918fbe0429ca00f52460d_Pangea_logo.webp,Infra,Indexer,https://x.com/In_Pangea,https://pangea.foundation/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b918fbd031c30308e92055_Pangea_banner.webp,"Pangea is the immersive web3 environment, a trustless data network to explore and interact with blockchains, enabling the best experience.",No,
Para,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9190489130464ea441071_Para_logo.webp,Infra,"Account,Abstraction",https://x.com/get_para,https://getpara.com,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91905ab78b729a92534e8_Para_banner.webp,Para is the easiest and most secure way to onboard all your users and support them throughout their crypto journey.,No,
Pecker,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68966e755af8bc2db3ee374a_pecker%20logo%20.webp,App,DeFi,https://x.com/pecker_so,https://pecker.so,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68966e7ce3a542ddd633928c_pecker%20banner.webp,"Pecker is a liquidity layer on Monad for stables and LSTs, solving fragmentation slippage and yield inefficiency with unified tokens",Yes,
Peridot,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6883e31aba83cb513135eaee_NEW-LOGO-CUBE-400x400.webp,App,DeFi,https://x.com/peridotprotocol,https://peridot.finance/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6883e31aba83cb513135eaf1_X-Banner-Secondary-BG.webp,Peridot Protocol is a Cross-Chain Money Market enabling seamless Lending &amp; Borrowing across all integrated Blockchains,No,
Permute Finance,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68e96f513a156f995f3de133_Logo-WebP-400x400-.webp,Infra,Cross-Chain,https://x.com/permute_finance,https://permute.finance/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68e96f513a156f995f3de12f_Cover_correct_dimension.webp,"Permute is a native Bitcoin bridge for secure, low-cost BTC cross-chain swaps &amp; more with 0.1% fees and non-custodial security.",No,
Perpl,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6878163e0a3904f124992455_Perpl_400x400.webp,App,DeFi,https://x.com/perpltrade,https://perpl.xyz/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6878163c2dfad1e468c0d11f_Perpl%201500x500%20(1).webp,Perpl is a CLOB‑based perpetual futures DEX.,Yes,
Phantom,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9190b6ae7e18300e2ad13_Phantom_logo.webp,Infra,Wallet,https://x.com/phantom,https://phantom.com/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9190dc1a6a111c7212374_Phantom_banner.webp,The friendly crypto wallet built for DeFi &amp; NFTs.,No,
Pimlico,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9191884cbdc367d659a3d_Pimlico_logo.webp,Infra,"Account,Abstraction",https://x.com/pimlicoHQ,https://www.pimlico.io,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91916c3ad7da1ddf53534_Pimlico_banner.webp,"Pimlico provides a suite of tools and services to help you build, deploy, and manage smart accounts on EVM-compatible chains.",No,
Pingu Exchange,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91927ab78b729a9254691_Pingu%20Exchange_logo.webp,App,DeFi,https://x.com/PinguExchange,https://pingu.exchange/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91925ab78b729a925454d_Pingu%20Exchange_banner.webp,"Pingu Exchange is a fully on-chain, coin-margined Perp DEX with top-tier performance for traders of all sizes to access global markets.",No,
Plato,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/687ef16c4c7798264cddcd2c_Plato%20Logo%20-%20WhiteBackgd.webp,App,Social,https://x.com/plato2earn,https://m.getplato.app/monad,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9192fc0e02b5b7bf2de8f_Plato_banner.webp,"SocialFi for dining, making eating fun, engaging, and social.",Yes,
PolyFlow,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6878157fd689191cf9e81382_polyfi%20logo_400x400.webp,App,RWA,https://x.com/Polyflow_PayFi,https://app.polyflow.tech/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6878157cb0e6797254c8ec2f_polyflow%20background%201500x500%20(1).webp,PayFi protocol linking RWAs with DeFi.,No,
Poply,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67cb75a56fa2925b3b2e9a89_popy-logo.webp,App,NFT,https://x.com/poply_xyz,https://poply.xyz,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67cb75a56fa2925b3b2e9a9e_poply-banner.webp,Community-based NFT marketplace where anyone can generate custom NFT collections using an integrated AI engine.,Yes,
Poster.fun,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6863135b0d47a347f77313fc_poster-logo-webp.webp,App,Social,https://x.com/Posterdotfun,https://www.poster.fun/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6863135b0d47a347f7731405_Poster-Twitter-banner-7-.webp,"Poster.fun: the full-stack meme studio powered by Info-Fi™—mint in seconds, track on-chain virality, and pocket tips &amp; bounties.",No,
Primex Finance,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67d3a0a714e1d6afadc6f5f0_Primex-Logo-Square-400px.webp,App,DeFi,https://x.com/primex_official,https://primex.finance/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67d3a0a714e1d6afadc6f5f6_Banner.webp,Primex Finance is a leveraged farming &amp; trading protocol offering top APYs &amp; margin trading for unlimited tokens on DEXs.,No,
Primus,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9193884cbdc367d65b04b_Primus_logo.webp,Infra,Zero-Knowledge,https://x.com/primus_labs,https://primuslabs.xyz/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91939d05200989179a72e_Primus_banner.webp,"Primus enables secure AI operations and data processing with zkTLS and zkFHE, driving blockchain innovation.",No,
Privy,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919421610ca8a55c5fc53_Privy_logo.webp,Infra,"Account,Abstraction",https://x.com/privy_io,http://privy.io,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91943d821392f194081e7_Privy_banner.webp,"Privy helps onboard any user to crypto. Power flexible, powerful wallets under the hood for any application.",No,
Proof-of-Skill,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67cb7895e1046bc1bf640a67__0FqUZLR_400x400.webp,App,"Other,Apps",https://x.com/proofofskill,https://proofofskill.org,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67cb75a516c2025d35bf2f11_group_48096052.png,"A protocol to verify real-world skills along with ID &amp; work history, enabling faster, smarter skill-based hiring.",Yes,
Puffer Finance,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/684744a42813b10b0fd35bf9_puffer%20.webp,App,DeFi,https://x.com/Puffer_Finance,https://linktr.ee/puffer_finance,NONE,"Puffer Finance is a leading liquid staking protocol that lets users stake $ETH, receive $pufETH, and access DeFi opportunities.",No,
PumpBTC,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91e8ee0429ca00f558bb8_PumpBTC%20logo.webp,App,AI,https://x.com/Pumpbtcxyz,https://testnet.pumpbtc.xyz/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91e8c6561ec94bfa97fdb_pumpBTC%20banner.webp,"PumpBTC’s aim to allow Bitcoin holders to maximize their returns by participating in DeFi with security, scalability, and transparency.",No,
Purps,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67e316aa60595f10c8613edb_Monda-Logo-400x400.webp,App,DeFi,https://x.com/PurpsExchange,https://www.purps.xyz/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/682acfc9a3a8f6e2335cda9b_photo_2025-05-08_23-05-50_720.webp,"A perpetual DEX and liquidity hub on Monad, offering deep liquidity, fast trading, and support for native projects.",Yes,
Pyth Network,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9194dd821392f1940877b_Pyth%20Network_logo.webp,Infra,Oracle,https://x.com/PythNetwork,http://pyth.network,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91950d821392f194088b9_Pyth%20Network_banner.webp,The price layer of the global financial market.,No,
QuickNode,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9195a048c532f61e234ea_QuickNode_logo.webp,Infra,RPC,https://x.com/QuickNode,https://www.quicknode.com/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9195ac1a6a111c7214f9a_QuickNode_banner.webp,"QuickNode provides blockchain infrastructure and tools for Web3 development, offering high-performance access to 60+ blockchains.",No,
Rabble,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9196ae21ffe4d10555e75_Rabble_logo.webp,App,Social,https://x.com/0xRabble,https://app.rabble.pro/?utm=MONAD,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9196afc64a6c6e43d5a95_Rabble_banner.webp,"Rabble is a MultiChain telegram client, now on Monad. Explore 1 click Monad DeFi apps baked into the Telegram social graph.",No,
RareBetSports,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91971779fac86351e9c4d_RareBetSports_logo.webp,App,Betting,https://x.com/RareBetSports,https://rarelink.rarebetsports.io/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9197348ee25af9be22afd_RareBetSports_banner.webp,Building consumer sports applications powered by the RBS Oracle. Play RareLink and win up to 100x your crypto.,Yes,
Rayvo,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6878156edcbd1ae880b0885f_rayvo%20Td0jPvVW_400x400.webp,App,DePIN,https://x.com/rayvo_xyz,https://rayvo.gitbook.io/rayvo,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6878157170c067c1a9fcaff1_rayvo%201500x500.webp,"First web3 smart glasses that combine AI, decentralized data ownership, and wear-to-earn rewards.",Yes,
RedStone,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91983af1ff23f24a96811_RedStone_logo.webp,Infra,Oracle,https://x.com/redstone_defi,https://www.redstone.finance/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9197d89130464ea445896_RedStone_banner.webp,"RedStone is the fastest-growing Modular Oracle, specializing in yield-bearing collateral for lending markets, such as LSTs, LRTs and BTCFi.",No,
Redbrick,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9198c739963115550368b_Redbrick_logo.webp,App,Gaming,https://x.com/RedbrickLand,https://redbrick.land/monad,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b9198f6b6cb4307d56797d_Redbrick_banner.webp,Create. Play. Earn. Redbrick is a next-generation web3 gaming engine empowering creators to publish &amp; monetize their games.,No,
Relend Network,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6883e31c7521ac0c5bd871ac_relend-logo-monad.webp,Infra,Stablecoin,https://x.com/relend_network,https://relend.network/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6883e31b7521ac0c5bd871a9_relend-monad-banner.webp,Relend Network supplies rUSDC into Monad money markets.,No,
Renzo,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91999048c532f61e25f42_Renzo_logo.webp,App,DeFi,https://x.com/RenzoProtocol,https://www.renzoprotocol.com/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919988330a99a8711b6b8_Renzo_banner.webp,"Renzo simplifies restaking with AVS strategies for LRTs, supporting $ezETH, $pzETH, and $ezSOL on Ethereum &amp; Solana.",No,
Reown,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919a50238916836880556_Reown_logo.webp,Infra,"Account,Abstraction",https://x.com/reown_,https://reown.com/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919a83a3a575251c71b64_Reown_banner.webp,"Reown gives developers the tools to build user experiences that make digital ownership effortless, intuitive, and secure.",No,
Reservoir,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919b1f9180e8745b5f043_Reservoir_logo.webp,Infra,Indexer,https://x.com/reservoir0x,https://reservoir.tools/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919b4779fac86351ec334_Reservoir_banner.webp,Reservoir is a developer platform that lets you interact with the NFT market using a single toolkit.,No,
RgbClash,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/683481011635632a6270ac56_center_filled.webp,App,Gaming,https://x.com/rgbclash_xyz,https://rgbclash.xyz,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/683ec5094a13f49335363bed_photo_2025-06-03_17.09.50.webp,Unleash your creativity and draw your yield bearing NFTs. Play to earn with multiplayer drawing-guessing game.,No,
Rhino.fi,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919bb7399631155504fcc_Rhino.fi_logo.webp,Infra,Cross-Chain,https://x.com/rhinofi,https://rhino.fi/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919bc5d51b1bcd91ece20_Rhino.fi_banner.webp,rhino.fi is the ultimate bridge for effortless multi-chain token movement.,No,
Rubic,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919c5d9acff4898232d3f_Rubic_logo.webp,App,DeFi,https://x.com/CryptoRubic,https://testnet.rubic.exchange/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919c6c3ad7da1ddf5ab36_Rubic_banner.webp,Rubic. Your Best Rate Finder across 90+ chains and 360+ DEXs and bridges. For users and dApps.,No,
Rug Rumble,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919cfd031c30308e9ae18_Rug%20Rumble_logo.webp,App,DeFi,https://x.com/RugRumble,http://rugrumble.xyz,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919d06b6cb4307d569c60_Rug%20Rumble_banner.webp,"Gamifying the speculative memecoin landscape. Wager your memecoins, defend your banner, and win outsized returns.",Yes,
Rumi,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68781565fc16fe318bea11a7_rumi%20zPdVic8R_400x400.webp,App,AI,https://x.com/RumiLabs_io,https://rumilabs.io/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6878156220a133701406a3ef_rumi%201500x500%20(1).webp,"Rumi enables users to watch, earn, and help build the future of AI-powered entertainment.",Yes,
SQD,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919e49fa4892d62397880_SQD_logo.webp,Infra,Indexer,https://x.com/helloSQD,https://www.sqd.ai,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919e36b6cb4307d56a631_SQD_banner.webp,"SQD enables permissionless, cost-efficient access to petabytes of high-value Web3 data.",No,
STAGE.fun,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6875106c949bec27002cd3da_STAGE-400x400.png,App,Social,https://x.com/stagedotfun,https://stage.fun/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6875106c949bec27002cd3d7_STAGE-1500x500.png,STAGE.fun is a crowdfunding platform for festivals and events.,Yes,
SafePal,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67c4e7769a93e78ca6b0d394_400-400_SafePal.webp,Infra,Wallet,https://x.com/iSafePal,https://www.safepal.com/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67c4e72cd927573fcfe57461_safepal%20banner.webp,"SafePal is a non-custodial crypto wallet suite (hardware, mobile, browser) backed by Animoca and Binance, serving 20M+ users.",No,
Scatter.art,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6883f79d5ed6d256a4153b15_scatter%20logo%20.webp,App,NFT,https://x.com/scatter_art,https://www.scatter.art/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6883f7a81cd24a3b861310a2_scatter%20banner.webp,Scatter is an artist-first NFT launchpad enabling free artistic expression where VC-funded markets cannot.,No,
Sela Network,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68966d42336d11a6c5b329ea_sela%20logo%20.webp,App,DePIN,https://x.com/SelaNetwork,https://www.selanetwork.io/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68966d48ecb4f9b082c64212_sela%20banner.webp,"With Sela Network, users run nodes, earn rewards &amp; power real transactions. Sela transforms idle computing power into a global data infrastructure",No,
Sherpa,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6888280b254c67fbfb86411b_sherpa_logo.webp,App,DeFi,https://x.com/sherpa_trade,https://app.sherpa.trade/lander,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6888280b254c67fbfb86411e_sherpa_banner-offset.webp,"On-chain automation made simple: users can leverage AI to trade, earn, and dominate the DeFi landscape strategically.",No,
Showdown,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919f86e9a2707acfe0c32_Showdown_logo.webp,App/Infra,Gaming,https://x.com/showdown_gg,https://showdown.win/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b919f75d51b1bcd91ef730_Showdown_banner.webp,Powering competitive gaming's future on Monad. Automated tournaments &amp; skill-based wagering for all gamers on their favorite gaming titles!,Yes,
Sidekick,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a007399631155507c62_Sidekick_logo.webp,App,Social,https://x.com/Sidekick_Labs,https://sidekick.fans/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a019142d5944649063c_Sidekick_banner.webp,"Sidekick Protocol is a one-stop platform for asset distribution &amp; trading. Launch, distribute, and trade assets via live streaming.",No,
SkyTrade,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a2c1610ca8a55c6a07c_SkyTrade_logo.webp,App,RWA,https://x.com/SkyTradeNetwork,https://sky.trade,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a2d5d51b1bcd91f2304_SkyTrade_banner.webp,"SkyTrade lets you monetize your air rights, the legal right to use and control the space above buildings and land.",No,
Slogain,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a338330a99a87123905_Slogain_logo.webp,App,Social,https://x.com/SlogainDaily,https://monad.slogain.gg/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a361e79a03f6da8b61f_Slogain_banner.webp,Post and Bump. Content Rewards Made Easy. Everyone has a stake in the content ecosystem. Each click translates into tangible recognition.,No,Inactive + Website NA
Solv Protocol,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67c4e87fd61305b4e10c58a0_solv%20lo.webp,App,DeFi,https://x.com/SolvProtocol,https://solv.finance/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67c4e882e9484a5cfe524044_solv%20banner.webp,"Solv Protocol is the On-Chain Bitcoin Reserve, connecting TradFi, CeFi, and DeFi to unlock Bitcoin's $1T+ potential.",No,
Spine Finance,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a425075b90f168c2a31_Spine%20Finance_logo.webp,App,DeFi,https://x.com/spineprotocol,https://spine.finance/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a3ef9180e8745b654d2_Spine%20Finance_banner.webp,"Instant, Efficient, and Flexible Fixed-Rate Money Markets.",No,
Sprout,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68fe71a688d8e714a821b7f4_2AsmLCyj_400x400.webp,App,DeFi,https://x.com/sproutfi_xyz,https://www.sproutfi.xyz/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68fe71a688d8e714a821b7f7_1500x500.webp,"Yield app that helps users earn personalized DeFi yields matching risk tolerance, built for everyone.",No,
StakeStone,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a7d859d08f0b8dbbaa5_StakeStone_logo.webp,Infra,"Other,Infra",https://x.com/stake_stone,https://stakestone.io/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a7c6e9a2707acfe54e5_StakeStone_banner.webp,"Omnichain liquidity infrastructure for yield-bearing assets, redistributing liquidity across chains and protocols through Liquidity Pad.",No,
Stargate,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a8de21ffe4d10563502_Stargate_logo.webp,App/Infra,DeFi,https://x.com/StargateFinance,https://stargate.finance/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a8ef6998cf2420a4cfe_Stargate_banner.webp,Stargate is a fully composable liquidity transport protocol that lives at the heart of Omnichain DeFi.,No,
StationX,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6883e31bd059f065788130eb_stnx_logo.webp,App,Social,https://x.com/stationxnetwork,https://stationx.network,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6883e31bd059f065788130ee_stnx_banner.webp,StationX tokenises private investments - enabling users to join syndicates &amp; invest in deals,No,
Stork,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a95f9180e8745b69181_Stork_logo.webp,Infra,Oracle,https://x.com/StorkOracle,https://www.stork.network/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a96e0429ca00f5326ce_Stork_banner.webp,"Stork, the fastest-growing oracle, offers over 355 real-time feeds for dApps, helping developers build Web2-level speed and efficiency.",No,
SubQuery,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a9dbe2243a8e82363fa_SubQuery_logo.webp,Infra,Indexer,https://x.com/SubQueryNetwork,https://subquery.network/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91a9e779fac86351f6840_SubQuery_banner.webp,"SubQuery’s infrastructure network offers everything from data indexers, RPCs and AI agents — all fully decentralised and production ready.",No,
Sumer,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91aa6b9188e59b9aa3517_Sumer_logo.webp,App,DeFi,https://x.com/sumermoney,https://app.sumer.money,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91aab8f00b5fa4ab976d9_Sumer_banner.webp,"Sumer unifies correlated/non-correlated asset lending, CDP synthetics, and bridge liquidity into a capital-efficient DeFi pool.",No,
Sunscreen,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6863135baa6db2d22d376c0a_Sunscreen-Logos-Social-Frame.webp,Infra,Privacy,https://x.com/sunscreentech,https://sunscreen.tech/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6863135aaa6db2d22d376c07_Frame-1.webp,"Sunscreen transforms advanced FHE research into real-world cryptography tools, bringing post-quantum privacy to web3.",Yes,
Swaap,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91ab56ae7e18300e3da8d_Swaap_logo.webp,App,DeFi,https://x.com/SwaapFinance,https://www.swaap.finance/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91ab47095d061fc6bfc21_Swaap_banner.webp,Swaap is the most efficient onchain liquidity source.,No,
Switchboard,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91abd859d08f0b8dbe03c_Switchboard_logo.webp,Infra,Oracle,https://x.com/switchboardxyz,https://switchboard.xyz,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91abc779fac86351f7774_Switchboard_banner.webp,"Switchboard is the largest customizable oracle network and first oracle aggregator, helping secure nearly $1.5B in value across 10+ chains.",No,
Swyrl Finance,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6883e31a5f263ff733767dec_swyrl_logo.webp,App,DeFi,https://x.com/SwyrlFi,https://swyrl.finance/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6883e31a5f263ff733767df3_swyrl_banner-2-.webp,"Swyrl is a Monad-native DEX with dual AMMs and liquid staking, aligning users and protocols via ve(3,3)-driven governance.",Yes,
T3rn,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/680607ae08a85d835012cafc_t3rn%20logo.webp,Infra,Cross-Chain,https://x.com/t3rn_io,https://t3rn.io/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/680607b149323df089f54b50_t3rn.webp,t3rn executes cross-chain transactions at the protocol layer — no need for wrapping assets or trusting third-party relayers.,No,
Tadle,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91adbe21ffe4d10566ce8_Tadle_logo.webp,App,Social,https://x.com/tadle_com,https://tadle.com/en,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91add84cbdc367d66fd4c_Tadle_banner.webp,"Tadle is a full-stack platform offering Points trading, Missions, and Odds Marketplaces to boost engagement, liquidity, and growth.",No,
Talentum,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91ae8c0e02b5b7bf4286a_Talentum_logo.webp,App,Social,https://x.com/TalentumID,https://monad.talentum.id/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91ae63a3a575251c7dcd3_Talentum_banner.webp,Talentum is an attention layer focused on on-chain activities and credentials.,No,
Tally,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91af25075b90f168cabc6_Tally_logo.webp,App,Governance,https://x.com/tallyxyz,https://www.tally.xyz/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91af16b6cb4307d576c5c_Tally_banner.webp,Tally is the industry standard for onchain governance.,No,
Tarobase,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91af9f6998cf2420a8f14_Tarobase_logo.webp,Infra,"Dev,Tooling",https://x.com/0xtarobase,https://tarobase.com,NONE,Build on-chain apps with Tarobase—from Venmo &amp; Pump.fun clones to endless possibilities—without writing smart contracts.,Yes,
Terminal 3,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67eff2c6563c6021491d9621_T3_LOGO.webp,Infra,Oracle,https://x.com/terminal3io,https://www.terminal3.io/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67eff2c6563c6021491d9617_T3-Banner.webp,Terminal 3 is Web3’s most powerful user identity and data oracle.,No,
